,tns_name,previous_name,repeater_name,ra,dec,gb,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,dm_fitb,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,previous_rp_name,redshift,fre_width,fre_width_ob,in_duration,energy,luminosity,T_B,log_dm_fitb,log_dm_exc_ne2001,log_bc_width,log_scat_time,log_flux,log_fluence,log_width_fitb,log_high_freq,log_low_freq,log_peak_freq,log_fre_width,log_redshift,log_in_duration,log_energy,log_luminosity,log_T_B
513,FRB20190601C,-9999,non-repeater,88.52,28.47,1.35,423.8,0.0,3.6,0.0,6.5,424.0656,237.7,137.3,5.8999999999999995,0.000119,1.32,5.8,0,0.000684,35.3,-68.8,620.8,430.6,517.0,351448.028,346548,-9999,0.1752645598387611,223.53531928133225,190.19999999999993,0.5819966187815964,2.3494384600796682e+39,6.284137103625861e+41,1.0196739957700516e+28,2.627433044126503,2.3760291817281805,0.7708520116421441,-3.9244530386074694,0.12057393120584989,0.7634279935629372,-3.164943898279884,2.792951708250132,2.6340740254874686,2.7134905430939424,2.3493461527794586,-0.7563058935040909,-0.23507953845794727,39.37096407383318,41.798245651654156,28.008461343851533
514,FRB20190601C,-9999,non-repeater,88.52,28.47,1.35,423.8,0.0,3.6,0.0,6.5,424.0656,237.7,137.3,5.8999999999999995,0.000119,1.32,5.8,1,0.00051,36.1,-79.5,595.4,423.6,502.2,351448.028,346548,-9999,0.1752645598387611,201.9104513802991,171.79999999999995,0.43394484733715516,2.282181807837542e+39,6.10424304340601e+41,1.0806598424335608e+28,2.627433044126503,2.3760291817281805,0.7708520116421441,-3.9244530386074694,0.12057393120584989,0.7634279935629372,-3.2924298239020637,2.774808830310706,2.6269559514354475,2.7008767083769034,2.3051587996732867,-0.7563058935040909,-0.36256546408012713,39.35835023911614,41.78563181693712,28.03368901328561
515,FRB20190603B,-9999,non-repeater,48.87,74.28,14.12,503.0,1.7,0.2,2.8,0.4,504.317,404.0,372.3,3.93,0.0019,1.7,6.2,0,0.00154,-0.2,-6.8,706.1,400.2,400.2,315485.799,316154,-9999,0.37074428669431253,419.31067729979026,305.90000000000003,1.1234772341921369,9.145573408238926e+39,3.4373568139367415e+42,2.323693286174178e+29,2.70270360801984,2.606381365110605,0.5943925503754267,-2.721246399047171,0.2304489213782739,0.7923916894982539,-2.812479279163537,2.8488662114947796,2.6022770843001926,2.6022770843001926,2.622535921390787,-0.43092553288555996,0.05056427643035499,39.96121094001769,42.53622461630383,29.36617880318784
516,FRB20190603A,-9999,repeater,29.5031258,65.7167542,3.73,347.8,0.0,6.8,0.0,26.1,349.581,150.6,24.7,3.93,0.0022,0.57,0.76,0,0.00171,17.3,-15.9,800.2,472.2,691.2,348169.416,345946,FRB20180916B,0.0337,339.0536000000001,328.00000000000006,1.6033217597938547,1.3923124533982994e+37,1.1137132709487494e+40,1.8781430470358135e+26,2.5435478203599846,2.177824971864682,0.5943925503754267,-2.657577319177794,-0.24412514432750865,-0.11918640771920865,-2.7670038896078464,2.903198547042978,2.674125982742708,2.839603729470837,2.530268359985214,-1.4723700991286615,0.2050206867212341,37.14373670765925,40.046773394721875,26.273728666829143
517,FRB20190604D,-9999,non-repeater,199.93,15.73,76.85,1020.6,0.0,2.4,0.0,4.1,1021.169,996.4,1000.8,2.9499999999999997,0.0019,0.82,2.48,0,0.00163,6.3,-7.1,800.2,400.2,622.6,335648.824,335002,-9999,1.0334660845995531,813.3864338398213,400.00000000000006,0.8015870106439434,4.558947698424956e+40,3.0652345691501915e+43,6.583887257088444e+29,3.0090976222962458,2.9984337188644687,0.469822015978163,-2.721246399047171,-0.08618614761628333,0.3944516808262163,-2.7878123955960423,2.903198547042978,2.6022770843001926,2.7942091163464964,2.910296924697978,0.014296228894657573,-0.09604932896605753,40.65886460987783,43.486463714805346,29.818482385381067
518,FRB20190604A,190604.J1435+53,repeater,218.78,53.28,57.58,553.2,0.0,3.4,0.0,6.4,552.485,520.9,528.7,9.83,0.00183,0.92,7.8,0,0.00184,29.1,-182.4,484.9,400.2,433.4,515810.945,515273,FRB20190604A,0.5031142053417273,127.31377319244427,84.69999999999999,1.224125215144037,2.340020604077529e+40,4.1486317357932856e+42,3.218593533522988e+28,2.7423204913966757,2.716754357432697,0.9925535178321356,-2.7375489102695707,-0.036212172654444715,0.8920946026904804,-2.7351821769904636,2.6856521841155243,2.6022770843001926,2.636888906983799,2.1048753894974106,-0.2983334202722833,0.08782584384283267,40.36921968142629,42.617904885248066,28.50766613440725
519,FRB20190604E,-9999,non-repeater,235.59,32.06,52.76,1218.0,0.0,1.4,0.0,2.5,1218.5965,1192.6,1193.4,1.97,0.0011,1.16,2.26,0,0.000962,-1.2,-2.5,800.2,400.2,400.2,342204.039,341690,-9999,1.256556972342553,902.6227889370213,400.00000000000006,0.42631318942563134,3.894534668853696e+40,4.510777725131267e+43,7.371712751953422e+30,3.0858599264284723,3.0764948050097205,0.2944662261615929,-2.958607314841775,0.06445798922691845,0.35410843914740087,-3.0168249279621873,2.903198547042978,2.6022770843001926,2.6022770843001926,2.9555062941571575,0.09918218430389457,-0.3702712307913821,40.59045557424945,43.65425142715816,30.867568404046757
520,FRB20190604F,-9999,repeater,29.5031258,65.7167542,3.73,352.6,0.0,6.8,0.0,26.1,348.7248,149.8,23.9,7.86,0.002,3.37,21.0,0,0.000854,59.2,-58.5,800.2,544.3,663.7,531144.116,522559,FRB20180916B,0.0337,264.5238300000001,255.9000000000001,0.8014968458011327,3.697684636539743e+38,6.322611953834848e+40,3.013747859409205e+26,2.5424828338691317,2.175511813363448,0.895422546039408,-2.6989700043360187,0.5276299008713387,1.3222192947339193,-3.068542129310995,2.903198547042978,2.735838334317074,2.821971817642043,2.4224648021607207,-1.4723700991286615,-0.09609818242257293,38.567929868842924,40.800896528091926,26.479106914916958
521,FRB20190604F,-9999,repeater,29.5031258,65.7167542,3.73,352.6,0.0,6.8,0.0,26.1,348.7248,149.8,23.9,7.86,0.002,3.37,21.0,1,0.00087,66.6,-79.2,722.8,513.9,609.5,531144.116,522559,FRB20180916B,0.0337,215.93992999999998,208.89999999999998,0.8165131801486948,3.3957191290808698e+38,5.806285951276691e+40,3.573576884755925e+26,2.5424828338691317,2.175511813363448,0.895422546039408,-2.6989700043360187,0.5276299008713387,1.3222192947339193,-3.0604807473813813,2.8590181438888944,2.710878617685173,2.7849737099544005,2.3343329562538435,-1.4723700991286615,-0.0880368004929595,38.53093176115529,40.76389842040428,26.553103130292243
522,FRB20190604F,-9999,repeater,29.5031258,65.7167542,3.73,352.6,0.0,6.8,0.0,26.1,348.7248,149.8,23.9,7.86,0.002,3.37,21.0,2,0.00112,66.0,-107.0,629.9,469.7,544.0,531144.116,522559,FRB20180916B,0.0337,165.59874,160.2,1.0511434043293542,3.0307977132403506e+38,5.182312645602165e+40,4.485932668929093e+26,2.5424828338691317,2.175511813363448,0.895422546039408,-2.6989700043360187,0.5276299008713387,1.3222192947339193,-2.9507819773298185,2.7992716083498728,2.671820560183249,2.73559889969818,2.219057028021754,-1.4723700991286615,0.02166196955860356,38.48155695089906,40.71452361014806,26.651852750804682
523,FRB20190604C,-9999,non-repeater,77.39,49.3,5.52,504.7,0.0,7.0,0.0,11.4,515.636,351.7,270.9,20.639999999999997,0.011,1.56,26.2,0,0.00541,2.56,-10.59,719.8,400.2,451.6,1036440.336,1045753,-9999,0.31045553253384395,418.8215881978164,319.59999999999997,4.128335426643163,3.0203628294492615e+40,2.3567022293792827e+42,4.2046342458904936e+27,2.7123432307441226,2.5461723683169426,1.3147096929551736,-1.958607314841775,0.1931245983544616,1.4183012913197455,-2.2668027348934308,2.857211842316892,2.6022770843001926,2.6547539332529304,2.6220290593333275,-0.5080005963188519,0.6157749764151956,40.480059116918326,42.372304712644414,27.62372822322546
524,FRB20190604G,-9999,non-repeater,120.81,59.5,32.15,231.3,0.0,2.0,0.0,3.2,233.0453,181.6,186.5,4.92,0.000311,1.15,4.49,0,0.00119,-2.52,-0.5,800.2,400.2,400.2,351006.664,352025,-9999,0.10594927771831045,442.3797110873242,400.00000000000006,1.0759987134808706,5.0150543895088815e+38,1.4205690750032733e+41,7.594386105118633e+27,2.367440348613175,2.2591158441850663,0.6919651027673603,-3.5072396109731625,0.06069784035361165,0.6522463410033232,-2.9244530386074694,2.903198547042978,2.6022770843001926,2.6022770843001926,2.6457952006545216,-0.9749019996329542,0.03181175206597188,38.70027564741336,41.15246235609021,27.88049267326991
525,FRB20190605C,-9999,non-repeater,168.32,-5.19,49.91,186.0,0.0,2.0,0.0,3.8,187.6421,149.8,160.7,0.98,0.00052,4.6,4.4,0,0.000495,9.9,-40.5,573.9,400.2,452.2,158225.607,156250,-9999,0.06550637656769326,185.0784576098083,173.7,0.46456784387770567,2.0865720719378357e+38,2.3243129318095465e+41,2.2533139476654397e+29,2.2733302847169696,2.175511813363448,-0.00877392430750515,-3.283996656365201,0.6627578316815741,0.6434526764861874,-3.305394801066431,2.7588362247469584,2.6022770843001926,2.6553305580093407,2.2673558715586766,-1.183716422552151,-0.3329508541780093,38.319433390200054,41.36629459850702,29.352821704923983
526,FRB20190605D,-9999,non-repeater,26.72,28.62,-32.69,1653.1,0.0,3.5,0.0,6.3,1656.5332,1607.7,1615.9,3.93,0.0012,0.82,2.16,0,0.001069,48.3,-50.8,796.6,520.4,643.9,341204.478,341082,-9999,1.747019085169959,758.7266713239428,276.20000000000005,0.38914909829753175,1.1055537431675896e+41,1.1529265418394507e+44,9.337413024252131e+29,3.219200144372709,3.206205011763274,0.5943925503754267,-2.9208187539523753,-0.08618614761628333,0.3344537511509309,-2.971022294791222,2.901240302073309,2.7163372878895484,2.808818425092124,2.8800853509748623,0.24229764942410165,-0.40988397152347167,41.04357985934694,44.06180163731197,29.970226569494056
527,FRB20190605A,-9999,repeater,29.5031258,65.7167542,3.73,352.6,0.0,6.8,0.0,26.1,349.816,150.9,25.0,7.86,0.00076,1.39,7.5,0,0.00213,56.7,-116.4,587.7,443.5,510.6,344883.523,343513,FRB20180916B,0.0337,149.05954000000006,144.20000000000005,1.9963978282824641,1.0146222193529296e+38,2.006274809747451e+40,2.097477771939716e+26,2.5438396695017107,2.17868923977559,0.895422546039408,-3.1191864077192086,0.14301480025409505,0.8750612633917001,-2.6716203965612624,2.769155690714399,2.646893624167745,2.7080808104682315,2.1733597766569455,-1.4723700991286615,0.30024708876097767,38.006304368760716,40.30239042030087,26.321697367081153
528,FRB20190605B,-9999,repeater,29.5031258,65.7167542,3.73,349.4,0.0,6.8,0.0,26.1,348.711,149.8,23.9,25.56,0.00172,1.81,24.9,0,0.002,12.1,-70.4,522.7,400.2,436.2,702534.557,688239,FRB20180916B,0.0337,126.62825000000007,122.50000000000006,1.8770417934452754,2.8815341094743058e+38,2.231819386335482e+40,3.543653867460364e+25,2.5424656473012757,2.175511813363448,1.4075608494863625,-2.7644715530924513,0.2576785748691845,1.3961993470957363,-2.6989700043360187,2.7182525000977504,2.6022770843001926,2.6396856612426816,2.1025306049740866,-1.4723700991286615,0.2734739425524032,38.459623764805386,40.34865904569041,25.549451294819615
529,FRB20190605B,-9999,repeater,29.5031258,65.7167542,3.73,349.4,0.0,6.8,0.0,26.1,348.711,149.8,23.9,25.56,0.00172,1.81,24.9,1,0.00125,19.6,-80.2,535.7,400.2,452.2,702534.557,688239,FRB20180916B,0.0337,140.06635000000006,135.50000000000006,1.1731511209032972,2.98722999611252e+38,2.313683462863148e+40,3.297323070841755e+25,2.5424656473012757,2.175511813363448,1.4075608494863625,-2.7644715530924513,0.2576785748691845,1.3961993470957363,-2.9030899869919438,2.7289216463728594,2.6022770843001926,2.6553305580093407,2.14633381148396,-1.4723700991286615,0.06935395989647841,38.475268661572045,40.36430394245707,25.518161501286297
530,FRB20190605B,-9999,repeater,29.5031258,65.7167542,3.73,349.4,0.0,6.8,0.0,26.1,348.711,149.8,23.9,25.56,0.00172,1.81,24.9,2,0.00074,49.5,-179.0,514.9,410.3,459.7,702534.557,688239,FRB20180916B,0.0337,108.12501999999998,104.59999999999997,0.6945054635747518,3.0367749429741825e+38,2.352057248735491e+40,3.1906091755529867e+25,2.5424656473012757,2.175511813363448,1.4075608494863625,-2.7644715530924513,0.2576785748691845,1.3961993470957363,-3.1307682802690238,2.7117228918272347,2.6131015169669127,2.6624745037503095,2.0339262008047903,-1.4723700991286615,-0.15832433338060187,38.48241260731301,40.371447888198034,25.503873609804362
531,FRB20190606A,-9999,repeater,218.78,53.28,57.58,551.6,0.0,3.4,0.0,6.4,552.592,521.0,528.8,3.93,0.0017,0.48,1.87,0,0.00133,41.8,-62.5,677.3,461.3,559.0,402624.308,401882,FRB20190604A,0.503226429503211,324.69690877269346,215.99999999999994,0.8847635817842432,7.239170787617636e+39,2.7932696100024143e+42,6.318222475003545e+28,2.7424045932460652,2.7168377232995247,0.5943925503754267,-2.769551078621726,-0.3187587626244128,0.27184160653649897,-2.876148359032914,2.830781075606361,2.6639834546082666,2.747411807886423,2.511478154011428,-0.2982365577734773,-0.05317276189341124,39.85968882269074,42.44611285639033,28.800594914061264
532,FRB20190606B,-9999,non-repeater,108.79,86.85,27.41,275.0,14.5,9.5,26.0,17.0,277.486,222.4,225.2,6.88,0.00481,2.62,17.4,0,0.00101,12.4,-17.5,800.2,400.2,569.2,709663.506,707705,-9999,0.15658535090355613,462.63414036142257,400.00000000000006,0.8732602390398255,6.154348904446126e+39,1.0717952898015607e+42,9.738444444414737e+27,2.443241076553743,2.34713478291002,0.8375884382355113,-2.317854923626168,0.41830129131974547,1.2405492482825997,-2.9956786262173574,2.903198547042978,2.6022770843001926,2.7552648914122466,2.6652376786366756,-0.8052488701154678,-0.05885631352607078,39.7891821137802,42.03011184412606,27.98848959105114
533,FRB20190607A,-9999,non-repeater,26.23,23.66,-37.6,559.7,0.0,2.2,0.0,3.6,562.4528,518.5,527.4,4.92,0.000395,4.35,21.3,0,0.001736,-0.99,-3.73,777.4,400.2,400.2,357375.265,344729,-9999,0.500420426022076,565.9585846955271,377.2,1.157009042193923,5.835749845790363e+40,1.7882131677717754e+43,7.04647389356785e+29,2.7500860831218388,2.7147487607250596,0.6919651027673603,-3.40340290437354,0.6384892569546373,1.3283796034387378,-2.760450279159527,2.8906445362952478,2.6022770843001926,2.6022770843001926,2.752784651866218,-0.3006649717051819,0.06333675303954564,40.766096667230784,43.25241928854761,29.84797184725294
534,FRB20190607B,-9999,non-repeater,42.02,49.62,-8.98,289.5,0.0,2.9,0.0,4.8,289.376,151.1,127.6,2.9499999999999997,0.0011,1.06,3.2,0,0.000916,2.0,-0.7,800.2,400.2,800.2,353584.416,352026,-9999,0.06717880129204035,426.87152051681625,400.00000000000006,0.8583378894811186,2.8263156518146765e+38,9.991109994809717e+40,1.926033614172441e+27,2.4614625091611004,2.1792644643390253,0.469822015978163,-2.958607314841775,0.02530586526477026,0.505149978319906,-3.0381045263321496,2.903198547042978,2.6022770843001926,2.903198547042978,2.6302971810513642,-1.172767749778321,-0.06634171605555136,38.45122066359391,40.99961374026217,27.284663862395064
535,FRB20190608A,-9999,non-repeater,359.23,19.17,-41.85,719.8,0.0,1.9,0.0,3.6,722.1756,683.8,691.7,0.98,0.00049,1.29,1.51,0,0.000386,6.9,-9.7,800.2,400.2,570.8,184165.813,184218,-9999,0.6847517464717913,673.9006985887166,400.00000000000006,0.22911387437844274,1.1201518347200699e+40,1.6122247087530482e+43,4.9148763681258276e+30,2.858642810919426,2.834929096460576,-0.00877392430750515,-3.309803919971486,0.11058971029924898,0.17897694729316943,-3.413412695328245,2.903198547042978,2.6022770843001926,2.756483964442609,2.8285959065765804,-0.16446685139660855,-0.6399486105768633,40.04927689455571,43.20742557281041,30.691512597790528
536,FRB20190609A,-9999,non-repeater,345.3,87.94,25.3,315.4,8.4,6.4,17.3,13.5,316.6434,258.2,259.5,4.92,0.0005,3.6,10.4,0,0.000432,62.4,-84.0,683.4,491.0,579.3,185074.758,183909,-9999,0.20006142658492082,230.89181847493873,192.39999999999998,0.3599815729677818,6.200297098270198e+39,2.5756398626540114e+42,4.1837705192995195e+28,2.5005704401812663,2.4119562379304016,0.6919651027673603,-3.3010299956639813,0.5563025007672873,1.0170333392987803,-3.364516253185088,2.834674974462744,2.6910814921229687,2.762903528499057,2.363408544202843,-0.698836638681096,-0.4437197296861366,39.792412499989865,42.41088513795942,28.62156785536803
537,FRB20190609A,-9999,non-repeater,345.3,87.94,25.3,315.4,8.4,6.4,17.3,13.5,316.6434,258.2,259.5,4.92,0.0005,3.6,10.4,1,0.00212,55.0,-67.0,722.4,499.1,600.5,185074.758,183909,-9999,0.20006142658492082,267.97371655641274,223.29999999999995,1.7665762377122627,6.427202498724761e+39,2.669897699851086e+42,3.893578085645369e+28,2.5005704401812663,2.4119562379304016,0.6919651027673603,-3.3010299956639813,0.5563025007672873,1.0170333392987803,-2.673664139071249,2.8587777373054495,2.6981875698661226,2.7785130117389247,2.4280921995724865,-0.698836638681096,0.24713238442770274,39.80802198322973,42.42649462119929,28.590348888888297
538,FRB20190609B,-9999,non-repeater,210.49,88.35,28.7,292.8,5.5,3.5,10.4,6.8,292.1875,239.9,243.9,0.98,0.00057,11.5,22.2,0,0.00055,4.11,-10.46,778.7,400.2,487.1,344323.993,333178,-9999,0.17793796474563328,445.84951965622224,378.50000000000006,0.46691762763480366,8.740850566516952e+39,5.333606615062613e+42,3.7421311694334323e+30,2.465661632552612,2.380030247967831,-0.00877392430750515,-3.2441251443275085,1.0606978403536116,1.3463529744506386,-3.2596373105057563,2.891370174696148,2.6022770843001926,2.68761812957177,2.6491883030833785,-0.7497313811994484,-0.33075972975304296,39.941553695605954,42.727020980756215,30.573119006350183
539,FRB20190609C,-9999,non-repeater,73.17,24.06,-12.51,480.4,0.0,2.7,0.0,4.7,480.282,367.6,328.0,0.98,0.0026,0.64,1.91,0,0.00207,15.2,-138.0,481.3,400.2,422.9,353866.24,355066,-9999,0.3288750843837951,107.77176934352582,81.10000000000002,1.5577084891766688,2.3232532027649548e+39,1.0344924132755442e+42,9.831163738994266e+29,2.6814963104633205,2.565375502714074,-0.00877392430750515,-2.5850266520291822,-0.1938200260161128,0.28103336724772754,-2.684029654543082,2.6824158616773586,2.6022770843001926,2.6262376851469003,2.032505012947322,-0.4829690274735934,0.19248618672075216,39.36609654452735,42.01472730999968,29.992604929379375
540,FRB20190609D,-9999,non-repeater,115.94,51.69,28.86,509.5,0.0,1.5,0.0,2.7,511.714,454.2,454.3,2.9499999999999997,0.002,0.66,2.36,0,0.00158,-1.6,-17.0,552.6,400.2,400.2,377458.876,375738,-9999,0.42791718224311465,217.61457857385074,152.40000000000003,1.1065067495847192,4.682681185341908e+39,1.8699480548816677e+42,2.1536653610239616e+29,2.7090272990115403,2.6572471298837166,0.469822015978163,-2.6989700043360187,-0.1804560644581313,0.37291200297010657,-2.8013429130455774,2.7424108805804925,2.6022770843001926,2.6022770843001926,2.33768798653209,-0.3686402748538687,0.04395406742591418,39.670494590376556,42.27182954247682,29.33317822303297
541,FRB20190611A,-9999,repeater,65.54,73.63,16.58,187.6,43.8,6.9,155.9,25.6,190.449,102.6,82.1,6.88,0.0029,1.17,8.4,0,0.00247,45.3,-43.8,800.2,533.6,671.2,560011.113,556309,FRB20180814A,0.003496588937046826,267.53219061061674,266.6,2.461393518652959,1.6347470553557874e+36,2.284930737826863e+38,1.459322923108568e+24,2.2797786966313986,2.0111473607757975,0.8375884382355113,-2.537602002101044,0.06818586174616162,0.9242792860618817,-2.607303046740334,2.903198547042978,2.7272158209084925,2.8268519478206438,2.4273760456598543,-2.4563554208407448,0.39118105267765185,36.21345056374767,38.35887304001397,24.164151404440553
542,FRB20190611A,-9999,repeater,65.54,73.63,16.58,187.6,43.8,6.9,155.9,25.6,190.449,102.6,82.1,6.88,0.0029,1.17,8.4,1,0.0028,45.0,-44.0,800.2,530.3,666.1,560011.113,556309,FRB20180814A,0.003496588937046826,270.84372935410903,269.9000000000001,2.790243664869751,1.6223257055609205e+36,2.2675690769762713e+38,1.4817551070687618e+24,2.2797786966313986,2.0111473607757975,0.8375884382355113,-2.537602002101044,0.06818586174616162,0.9242792860618817,-2.5528419686577806,2.903198547042978,2.7245216271185626,2.823539433656859,2.4327187851385306,-2.4563554208407448,0.44564213076020537,36.21013804958389,38.35556052585018,24.170776432768122
543,FRB20190612A,-9999,non-repeater,148.16,70.42,39.91,427.0,204.0,18.5,401.5,35.9,432.291,390.6,398.9,70.78,0.0381,0.79,20.0,0,0.00194,2.7,-6.3,800.2,400.2,497.1,3241199.108,3239993,-9999,0.3553760392763863,542.1504157105546,400.00000000000006,1.4313370930149654,3.357132981608406e+40,1.797320153554928e+42,1.9766975285020417e+26,2.635776193916662,2.5917322389518356,1.849910558301496,-1.4190750243243806,-0.10237290870955855,1.3010299956639813,-2.712198270069774,2.903198547042978,2.6022770843001926,2.696443763138999,2.7341197951183,-0.44931185723090067,0.15574192613988885,40.52596854471386,42.25462544413066,26.29594021926189
544,FRB20190612B,-9999,non-repeater,222.21,4.31,53.88,186.0,0.0,5.5,0.0,9.3,187.5997,159.9,161.8,0.98,0.000121,2.41,3.78,0,0.000186,10.6,-25.9,662.1,400.2,491.3,180606.842,175705,-9999,0.0784552525871549,282.4474306525759,261.90000000000003,0.1724689082405563,2.8095928158763386e+38,1.9318382309762604e+41,1.4427901464138347e+29,2.2732321395417197,2.2038484637462346,-0.00877392430750515,-3.9172146296835497,0.3820170425748684,0.5774917998372253,-3.7304870557820835,2.8209235878813175,2.6022770843001926,2.691346764134822,2.4509376284315825,-1.1053779750438626,-0.763289185788434,38.448643383737235,41.285970756481234,29.15920316762698
545,FRB20190612C,-9999,non-repeater,79.12,61.01,13.01,1638.5,0.0,5.2,0.0,9.0,1641.5697,1533.8,1498.3,3.93,0.00029,3.8,12.1,0,0.000925,7.7,-8.9,800.2,400.2,618.3,372155.073,432281,-9999,1.657584712255488,1063.0338849021955,400.00000000000006,0.3480604007595129,5.404406596377263e+41,4.510590060124855e+44,4.264718659884682e+30,3.2152593273228978,3.185768733433613,0.5943925503754267,-3.537602002101044,0.5797835966168101,1.08278537031645,-3.0338582672609675,2.903198547042978,2.6022770843001926,2.7911992464988753,3.0265471081653468,0.21947573262733774,-0.4583453840983519,41.73274801539076,44.65423335852851,30.6298903863852
546,FRB20190613A,-9999,non-repeater,257.4,18.85,30.62,714.9,0.0,7.0,0.0,12.6,714.977,661.5,672.6,7.86,0.005,1.07,8.0,0,0.00387,3.3,-5.7,800.2,400.2,535.2,552616.896,549930,-9999,0.6599729750679252,663.9891900271703,400.00000000000006,2.331363255984117,5.16341405399337e+40,1.1463883417406197e+43,6.689048144136508e+28,2.854292071264373,2.82052984852352,0.895422546039408,-2.3010299956639813,0.029383777685209667,0.9030899869919435,-2.4122890349810886,2.903198547042978,2.6022770843001926,2.7285161047597666,2.822161008961745,-0.1804738478205141,0.36760994738512903,40.71293695250304,43.05933176083009,28.825364321779748
547,FRB20190613B,-9999,non-repeater,65.75,42.67,-4.92,286.3,0.0,0.4,0.0,0.7,285.1379,116.3,60.3,0.98,0.00045,1.08,1.26,0,0.000426,2.52,-8.22,792.2,400.2,466.6,202199.823,197898,-9999,0.021771936587542895,400.53459914231684,392.00000000000006,0.41692278359369617,6.671112925009313e+36,5.842590833640819e+39,5.376406936918828e+27,2.455054946761986,2.0655797147284485,-0.00877392430750515,-3.3467874862246565,0.03342375548694973,0.10037054511756291,-3.370590400897281,2.8988348380682742,2.6022770843001926,2.668944734457734,2.6026400374428973,-1.6621029392695472,-0.3799443713197213,36.824198292218064,39.76660547300989,27.730492132770816
548,FRB20190614A,-9999,non-repeater,179.79,88.33,28.75,1062.7,2.3,1.8,4.5,3.4,1064.039,1011.7,1015.7,3.93,0.00077,0.83,2.21,0,0.0013,1.6,-29.0,544.0,400.2,411.1,355104.438,354457,-9999,1.0507059995351316,294.891522733152,143.8,0.6339280229807164,2.770557830095175e+40,2.1338134110023642e+43,8.895133945430783e+29,3.02695754635601,3.0050517499939957,0.5943925503754267,-3.113509274827518,-0.08092190762392612,0.3443922736851107,-2.886056647693163,2.73559889969818,2.6022770843001926,2.61394747678035,2.469662288037959,0.021481212087700163,-0.19796004968425804,40.44256721965712,43.32915644033918,29.949152492197737
549,FRB20190614B,-9999,non-repeater,332.86,24.69,-25.4,580.7,0.0,2.3,0.0,3.9,581.9146,527.0,535.0,1.97,0.00068,4.5,8.4,0,0.000648,0.81,-2.75,800.2,400.2,463.9,366407.892,358714,-9999,0.5099574901910908,603.9829960764364,400.00000000000006,0.4291511543930904,2.773357794030073e+40,2.243385200397616e+43,3.517714142490837e+30,2.7648592536015433,2.7218106152125467,0.2944662261615929,-3.167491087293764,0.6532125137753437,0.9242792860618817,-3.1884249941294067,2.903198547042978,2.6022770843001926,2.6664243725187595,2.781024712107681,-0.292466024970489,-0.3673897149091253,40.44300590201533,43.35090385050851,30.546260544790883
550,FRB20190614C,-9999,non-repeater,356.5,35.91,-25.1,585.5,0.0,2.7,0.0,4.7,589.163,531.7,540.2,4.92,0.0033,0.5,2.91,0,0.00259,-9.4,9.6,800.2,400.2,400.2,372256.93,372698,-9999,0.5152269539533595,606.0907815813439,400.00000000000006,1.7093148938794043,8.46544914282163e+39,2.2039650719114602e+42,8.599883080390358e+28,2.770235464918063,2.725666660314179,0.6919651027673603,-2.4814860601221125,-0.3010299956639812,0.4638929889859073,-2.586700235918748,2.903198547042978,2.6022770843001926,2.6022770843001926,2.7825376786003417,-0.28800142506010895,0.23282207680887254,39.9276500049818,42.343204707604286,28.934492546838165
551,FRB20190616A,-9999,non-repeater,234.03,34.48,54.13,211.9,0.0,1.3,0.0,2.3,212.5867,187.1,187.9,1.97,0.00079,0.73,1.67,0,0.000654,-0.8,-1.8,800.2,400.2,400.2,377758.618,376954,-9999,0.11285174731320329,445.1406989252814,400.00000000000006,0.587679357631396,2.122098333336853e+38,1.0323077915591487e+41,3.420858992438372e+28,2.3275360903975777,2.27207378750001,0.2944662261615929,-3.1023729087095586,-0.1366771398795441,0.22271647114758325,-3.184422251675733,2.903198547042978,2.6022770843001926,2.6022770843001926,2.6484973033605343,-0.9474917122387881,-0.23085956370830454,38.32676550427603,41.013809205281476,28.534135172966696
552,FRB20190617A,-9999,non-repeater,178.6,83.87,33.06,195.7,13.5,6.3,26.6,13.4,195.7693,149.1,155.1,4.92,0.0015,5.8,21.0,0,0.001489,0.45,-9.35,673.2,400.2,409.9,405442.534,357498,-9999,0.064605123326563,290.63719866815177,273.00000000000006,1.3986406484193254,8.776848799151091e+38,2.580690169037395e+41,1.3338602793571435e+28,2.291744587947459,2.1734776434529945,0.6919651027673603,-2.8239087409443187,0.7634279935629372,1.3222192947339193,-2.8271053022478236,2.8281441073037863,2.6022770843001926,2.6126779183165016,2.4633511988897987,-1.189733040143801,0.1457061459031337,38.94333861672734,41.4117358674054,28.125110340013684
553,FRB20190617B,-9999,non-repeater,56.43,1.16,-39.45,275.0,0.0,13.1,0.0,25.5,273.51,229.7,225.0,13.76,0.0095,0.99,9.2,0,0.00758,10.6,-38.4,586.7,400.2,459.3,715852.982,716218,-9999,0.16551694525602995,217.36891029024963,186.50000000000006,6.503551948217189,2.942980859947823e+39,3.69107947958154e+41,1.5835638746195353e+27,2.4369732095192678,2.361160995195026,1.1386184338994925,-2.0222763947111524,-0.004364805402450088,0.9637878273455552,-2.1203307943679466,2.768416088216332,2.6022770843001926,2.6620964454179235,2.337197428182075,-0.7811575375108332,0.8131506135946853,39.46878743761912,41.56715339690849,27.199635585759918
